,id,title,content,category
286,6797637,Un artefacto para cada ambiente: Bienvenidas materialidades,"Un artefacto para cada ambiente: Bienvenidas materialidades. Computadores, celulares, consolas de juego, televisores LCD, con tantos dispositivos conectados la casa del siglo XXI se ha llenado de enchufes, es verdad, pero no por eso hay que sacrificar la estética en pos de la funcionalidad. Se puede tener lo mejor de los dos mundos y con estilo. Schneider ha pensado en ello, de ahí que la nueva línea de enchufes Orion Class ofrece diferentes terminaciones: madera, vidrio, metal y Fenix NTM®, todas pensadas justamente para sumar armonía visual y vestir las paredes. Puedes tener una placa precisa para cada muro, con distintas texturas, colores y materialidades. Vidrio blanco, por ejemplo, para la sala de baño, acrecentando la sensación de limpieza y pulcritud. Una placa negra, con teflón y botonera amplia puede resaltar, hacerse más visible en el muro, como un punto de atención para encontrar fácilmente el interruptor; por ejemplo, en lugares públicos donde los visitantes no saben dónde se encuentra la luz, como en un baño de visitas o una escalera. Hay placas de terminaciones mate que armonizarán con los muros en este tipo de acabado; madera, nórdica o wengüe para dar calidez a ambientes acogedores como el living o la salita; metálicas, para un toque sofisticado y minimalista en el home office. Y por último, para sectores de alto tráfico, como el ingreso o la cocina, Fenix NTM®, un material en distintos colores capaz de regenerarse ante micro-arañazos gracias a una recuperación térmica y que además es antihuella por lo que se pueden olvidar de esas molestas marcas de dedos. Las posibilidades son muchas, son cuatro nuevas materialidades atemporales y sofisticadas que llegan a transformar tus espacios y que puedes personalizar según tu estilo. Descubre todas las alternativas en #OrionClass #Schneider. SE.com/cl/OrionClass Por favor, inicia sesión en La Tercera para acceder a los comentarios.",4-Ciencias_y_Tecnología
288,6340644,Leonardo DiCaprio celebra nacimiento de 200 crías de ranas del Loa en el Zoológico Nacional,"Leonardo DiCaprio celebra nacimiento de 200 crías de ranas del Loa en el Zoológico Nacional. “Casi 200 pequeños renacuajos que eclosionarios la semana pasado le han dado al mundo una gran esperanza para el futuro de la Rana de Agua del Loa, una especie en donde quedan menos de 20 adultos”, publicó hoy el reconocido actor y ambientalista Leonardo DiCaprio en su cuenta de Instagram. Esto, para difundir el trabajo que se está haciendo en Chile para evitar que esta especie microendémica de la segunda región de nuestro país se extinga por completo. Según relata DiCaprio en su post, los renacuajos eclosionaron hace poco más de un año después de que un equipo de conservacionistas evacuaran a lo que se conocía como las últimas 14 ranas de un hábitat peligrosamente seco y las trasladaran al Zoológico Nacional. “Ahora, gracias a un increíble equipo de especialistas, los animales están sanos y reproduciéndose, lo que es esencial para la sobrevivencia y conservación de esta especie”, expresó en Instagram. Su publicación se produce luego de que la semana pasada el ministro de Vivienda y Urbanismo, Felipe Ward, le escribiera al actor por Twitter para informarle acerca de los renacuajos. Hace un año, cuando se realizó la evacuación de los 14 ejemplares, DiCaprio también publicó al respecto. Al final de su publicación, DiCaprio indica que distintas organizaciones de conservación de la vida salvaje (Global Wildlife Conservation, IUCN SSC Amphibian Specialist Group, y Amphibian Survival Alliance) “hacen un llamado al gobierno de Chile para que continúe con el gran trabajo que comenzaron y restauren y protejan el hábitat de estas ranas para que algún día puedan regresar a la naturaleza”. Por favor, inicia sesión en La Tercera para acceder a los comentarios.",4-Ciencias_y_Tecnología
290,1383229,Cómo proteger a tu mascota del calor: evita que sufra un shock térmico,"Cómo proteger a tu mascota del calor: evita que sufra un shock térmico. Se acerca el verano y, con ello, días y noches más calurosas. Las horas de luz son más extensas, por lo que las personas aprovechan de pasear más seguido con sus mascotas, jugar con ellas, llevarlas al parque o, simplemente, disfrutar del exterior. Y aunque esta práctica puede ser beneficiosa, sobre todo para los perros y sus dueños, es importante conocer los peligros que podrían corren nuestros animales si no los resguardamos de las altas temperaturas propias de esta época. Renate Grunefeld, veterinaria de Puppies & Kittens, explica que a los canes les afecta más el calor que a los humanos, “ya que disponen de pocas glándulas sudoríparas, ubicadas principalmente entre las almohadillas plantares de manos y pies, por lo que deben perder calor, fundamentalmente, a través de la respiración y el jadeo. Esto provoca que su dificultad para disipar y luchar contra las altas temperaturas sea mayor”. La especialista añade que la temperatura de los perros varía entre 37,5 y 39,1 grados, por lo que si se ven expuestos al calor intenso pueden sufrir un shock térmico, llegando hasta los 42 grados. Esto puede provocar aceleración del ritmo cardiaco, jadeos, respiración nerviosa y hasta pérdida de conciencia. Si el cuadro se agrava, podrían generarse daños mayores como hemorragias, insuficiencia renal o hepática, daño cerebral e, incluso, falla multiorgánica. Para evitar estos inconvenientes que podrían resultar fatales, la experta aconseja lo siguiente: 1. No rasurar el pelaje del perro, pues se le estaría quitando la barrera natural que tienen para protegerse del calor y de los rayos ultravioletas. 2. Mantener fuentes de agua fresca para la hidratación de manera constante. 3. Es importante entender que las rutinas de las mascotas cambian durante este tiempo, volviéndose menos activos e incluso, en ocasiones, requiriendo menos comida para obtener su energía. Por ello, se debe tener extremo cuidado con el ejercicio que realicen en días muy calurosos. 4. No exponerlos directamente al sol cuando más calienta para prevenir también posibles quemaduras en las almohadillas de sus patas, ya que la temperatura del asfalto puede alcanzar hasta 70°. Por esta razón, es importante que los paseos o juegos se realicen a primera hora de la mañana, o al atardecer. 5. Vigilar que la nariz y otras zonas de la cara sin pigmentación o que no estén protegidas por el pelo, no queden expuestas al sol. Pueden cubrirlas con una crema de protección solar para evitar quemaduras. 6. En relación con otro tipo de mascotas, el consejo es evitar que salgan en horarios de extremo calor, y si son hámster, erizos o similares, tener especial cuidado de que la jaula no esté ubicada bajo el sol. Si es posible, adquirir algún accesorio para mantener a los animales cómodos en estos meses como mantas refrescantes y juguetes que generan una sensación óptima de temperatura.",10-Salud
292,1385801,Inglaterra: Tierno cachorro se convirtió en el animal guía de un perrito que quedó totalmente ciego,"Inglaterra: Tierno cachorro se convirtió en el animal guía de un perrito que quedó totalmente ciego. Los animales otra vez enseñándonos. Un tierno cachorro llamado Oko, oriundo del condado de Somerset, Inglaterra, tomó el papel de perro guía para otro can, su amigo, un golden retriever que padece de ceguera total. Se trata de Tao, de 11 años, quien perdió la vista luego que el año pasado lo afectara un agresivo glaucoma, una enfermedad que es común también en los humanos y que, en casos graves, lleva a la pérdida total de la visión. Por el padecimiento fue que su dueña Melanie Jackson decidió buscarle un amigo. En ese momento fue que Oko, con sólo dos meses de vida, comenzó a formar “un vínculo especial”. La historia fue narrada por el portal británico Daily Mail, quienes explicaron que ahora el cachorro tiene cuatro meses y se ha convertido en una compañía perfecta para Tao.",4-Ciencias_y_Tecnología
294,7332302,Truco de WhatsApp: Conoce cómo enviar fotos en alta calidad,"Truco de WhatsApp: Conoce cómo enviar fotos en alta calidad. WhatsApp se caracteriza por ser una aplicación completa, ya que mediante ella podemos mandar mensajes de texto y de voz, canciones, documentos y fotos. Sin embargo, al momento de enviar imágenes a un determinado chat aparece un inconveniente que no debiese ocurrir y que a más de alguno le causa molestias. En un esfuerzo por evitar que gastes tu plan de internet, WhatsApp tiende a reducir el tamaño de las fotografías y a bajarles la calidad. No importa si tu smartphone es de último modelo o si tiene la mejor cámara, la aplicación hará lo que sea para que el envío de una imagen sea rápido y desperdicies pocos megas. Lo bueno es que este pequeño inconveniente tiene una simple solución. No hay actualizar la app ni tampoco instalar programas ajenos, solo basta seguir unos pasos muy sencillos.    Más noticias de Whatsapp",4-Ciencias_y_Tecnología
295,3938073,ONU: En Chile la desnutrición crónica infantil se concentra en el norte y el sobrepeso en el sur,"ONU: En Chile la desnutrición crónica infantil se concentra en el norte y el sobrepeso en el sur. En su informe ""Panorama de la seguridad alimentaria y nutricional"", la Organización de las Naciones Unidas para la Agricultura y la Alimentación (FAO), abordó la desnutrición y el sobrepeso infantil en América Latina y el Caribe, incluyendo a Chile. Respecto a la malnutrición, señaló que: ""El Salvador, México, Paraguay y Perú muestran los progresos más destacados entre la década de 2000 y la de 2010, con más del 40%. Asimismo, Belice, Chile, Honduras, Nicaragua y Suriname también realizaron avances importantes, que superan el 30%"". ?Nuevo informe ?#Panorama2020 desnuda la desigualdad en la distribución geográfica de la malnutrición en América Latina y el Caribe.Colaboran?@IFADespanol @opsoms @uniceflac @WFPInforme ⬇https://t.co/10Apipsx0IMás info ⬇https://t.co/0YjjSHIUxm pic.twitter.com/bc1XjpuHZs— FAO Américas (@FAOAmericas) December 2, 2020 ?Nuevo informe ?#Panorama2020 desnuda la desigualdad en la distribución geográfica de la malnutrición en América Latina y el Caribe.Colaboran?@IFADespanol @opsoms @uniceflac @WFPInforme ⬇https://t.co/10Apipsx0IMás info ⬇https://t.co/0YjjSHIUxm pic.twitter.com/bc1XjpuHZs El documento del organismo de la ONU, afirmó que tanto en Chile como en Argentina, los territorios más rezagados en cuanto a desnutrición crónica infantil, se concentran en el norte de ambos países. ""En Chile los territorios más afectados coinciden con la zona norte, en concreto las regiones de Arica y Parinacota (5,6%), Atacama (6,1%), Tarapacá (6,4%), pero también en la región Metropolitana (6,1%), donde además vive alrededor del 40% de la población del país"", se sostuvo. En cuanto al sobrepeso, el informe indicó que ""a pesar de que la tendencia regional y subregional es el aumento, los países muestran realidades mixtas. En Belice, Chile, Guatemala, México y Perú se observan reducciones importantes en la prevalencia de sobrepeso en niños y niñas menores de 5 años entre la década del 2000 y la del 2010"". En esta área, en Chile los casos rezagados se concentran en el sur. Específicamente en las regiones de Ñuble,  La Araucanía, Los Ríos y Magallanes, donde la prevalencia del sobrepeso está cerca del 19%. La FAO destacó las medidas implementadas en el país que promueven canales comerciales para los productos de la Agricultura Familiar Campesina, como es el caso del Instituto de Desarrollo Agropecuario (Indap), el cual cuenta con programas de comercialización y agregación de valor que ofrecen productos campesinos a los habitantes de ciudades y pueblos. También recalcó la implementación de ferias libres, que ""son una de las principales vías de comercialización de los pequeños productores y abastecen de frutas y verduras a la población"". Además,  recalcó el Programa de Alimentación Escolar de la Junaeb, donde las empresas proveedoras deben comprar parte de los insumos para la elaboración de los alimentos a la agricultura familiar campesina, pequeños productores locales y de zonas rezagadas. En América Latina y el Caribe la desnutrición crónica infantil disminuyó de 22,7% en 1990 a un 9%. En tanto, el sobrepeso en las niñas y niños menores de cinco años aumentó del 6,2% al 7,5% en el mismo período, por sobre el promedio mundial de 5,6%. ""Los más altos niveles de rezago por retraso en el crecimiento se encuentran en áreas rurales. En ellas se registran niveles elevados de pobreza, bajos ingresos, baja escolaridad, un mayor grado de informalidad en el empleo, un menor acceso a servicios y una mayor proporción de población indígena y afrodescendiente"", consignó el documento. ""Superar la grave situación que existe en los territorios rezagados, en especial en los que sufren un alto nivel de rezago, exige que las políticas públicas se focalicen en estos territorios, y en concreto en las poblaciones más vulnerables que los habitan, en particular las indígenas y afrodescendientes, y las mujeres"", agregó.",8-Ecología_y_Planeta
296,6797522,Por qué amamos a Kelly Wearstler,"Por qué amamos a Kelly Wearstler. “Siempre me he sentido atraída al diseño. Mi madre era diseñadora y me llevaba a anticuarios y remates cuando era niña, educando mi ojo desde muy chica. El diseño de interiores combina muchas de mis pasiones: arquitectura, historia del arte, escultura, patrones, texturas, luz y movimiento. Realmente es mi trabajo soñado”. ¡Afortunada Kelly Wearstler!, no solo se dedica a lo que siempre ha soñado, para lo que vino programada desde la sangre y que de alguna manera fue preparada desde niña; además a todo el mundo le encanta cómo lo hace. Quizás no a todo el mundo, pero sí a una proporción muy grande, a la que pertenece la gente con influencia suficiente para elevarla como una de las figuras más importantes del diseño e interiorismo estadounidenses actuales, incluso global; incluyendo a todas –realmente todas– las revistas especializadas (y algunas no necesariamente del nicho), a varios millonarios, celebridades, grupos hoteleros y de retail. Incluso en pandemia, bajo las normas de seguridad dictadas por la autoridad, con mascarillas a juego con su ropa –tan expresiva como sus interiores y objetos–, un millón 300 mil seguidores pudimos ver a Kelly Wearstler a través de Instagram visitando las obras de los hoteles que está diseñando. No puede dejar de hacerlo, primero para tener seguridad de que todos los elementos se instalan acorde con los mejores niveles de terminación; segundo, porque el contacto con los artesanos y cultores de distintos oficios le permite comprender los matices de cada uno. En paralelo prepara nuevas piezas para el robusto catálogo bajo su nombre, el cual incluye mobiliario, iluminación, alfombras, telas y papeles murales, lozas y piedras. “Hay una polinización cruzada inherente. La arquitectura y los interiores influyen en nuestras obras de arte, la decoración, mobiliario, y viceversa. Me aproximo a cada medio, a cada proyecto de diseño, con el mismo proceso de exploración y curiosidad. Se trata de contar una historia distintiva y encontrar diferentes formas de expresión”, explica Kelly. Para ella el diseño es en gran medida intuitivo y prácticamente todo tiene el potencial de inspirarla: “La madre naturaleza, la arquitectura, la moda, el arte, los viajes, la fotografía, el paisajismo, son todas influencias increíbles. Viajar –cuando puedo– es también una gran fuente de inspiración. Me encanta descubrir nuevas culturas, nuevos paisajes, sumergirme directamente en la historia y la naturaleza”. Claramente su relación con la moda es apasionada y recíproca. En sus redes sociales, cada vez que ella aparece en la foto lo que lleva puesto recibe casi tantos comentarios como su trabajo. “Me visto de la misma manera que diseño interiores. Siempre algo viejo y algo nuevo… Mi estética siempre ha girado en torno a la mixología: la yuxtaposición de lo contemporáneo y lo clásico, lo masculino y lo femenino, lo crudo y lo refinado. Importantes referencias vintage e históricas, llenas de contenido, aportan su enriquecedor espíritu a los espacios”. Su lista de héroes personales del diseño incluye a Pierre Cardin, Oscar Niemeyer, Carlo Scarpa, Gio Ponti, Josef Hoffman, Louis Kahn, Louis Nevelson. “Diseños que exploran un uso inteligente de la materialidad, la yuxtaposición de estilos de una variedad de épocas y un riesgo estético son los que más me atraen”, dice Kelly. Historias visuales MasterClass es una plataforma que asegura tener videolecciones de los mejores en sus áreas. Para enseñar creatividad y cine reclutaron a David Lynch; para enseñar fotografía, a Annie Leibovitz; para expresión y autenticidad, a RuPaul; en cocina tienen a Gordon Ramsay; en moda, a Mark Jacobs; en arquitectura y diseño, a Frank Gehry, y en diseño de interiores, a Kelly Wearstler. Una de las cosas que ella promete hacer en su curso es derribar mitos. “Para mí el diseño es contar historias, y cada espacio tiene una narrativa única e inspiradora que contar. Comparto con los estudiantes herramientas y consejos para que encuentren su propia voz y creatividad y que puedan expresarla con color, texturas, iluminación, mobiliario, arte y arquitectura. Cómo aprovechar al máximo los espacios pequeños o incómodos, cómo hacer que una habitación cante con color. Quiero que la gente se inspire y se arriesgue, que no tenga miedo de seguir sus pasiones. El buen diseño es una parte tan importante de vivir una vida considerada e intencional”, dice acerca de su MasterClass, pero la misma actitud aplica para sus redes sociales. Todas las superestrellas del diseño, la arquitectura y la decoración comparten imágenes de su trabajo, Kelly Wearstler además se da el tiempo de explicar en detalle las operaciones y los elementos que usó para lograr un determinado efecto o sensación. Vale la pena seguirla La lección más básica que puede compartir con nosotros ahora comienza invitando a entender que todos los elementos son clave y deben tenerse en cuenta al diseñar un espacio: “El color ayuda a transmitir un estado de ánimo y un humor dentro de un espacio. Un toque de color de un matiz vibrante puede ser una solución rápida para refrescar cualquier espacio y realzarlo. Y solo por el hecho de que una habitación sea pequeña no significa que deba ser blanca o clara... Los tonos oscuros y temperamentales pueden funcionar a la perfección para que parezca más grande y llena de emoción. Incluir una variedad de materiales, de texturas, también puede ser una excelente manera de darle dimensión y sensualidad a un espacio. Los diseños que juegan con la belleza natural y cruda de un entorno son los más hermosos. Eso podría traducirse en un patrón de mármol que hace eco del movimiento del follaje fuera de una ventana, o en la elección de una paleta de colores en tonos tranquilos para resaltar una increíble vista al mar”. No importa si son espacios residenciales, hoteles, muebles o tapices, lo que Kelly Wearstler busca en cada proyecto es contar historias evocadoras, aventureras y llenas de alma, incorporando su reconocible mixología de materiales e influencias. “La diferencia entre proyectos es la consideración de diseñar según las necesidades específicas del cliente. Los proyectos hoteleros son proyectos altamente planificados que requieren una mayor cantidad de especificaciones adaptadas a un entorno comercial. Sin embargo, es muy importante centrarse en los detalles que harán que los huéspedes se sientan como en casa y cómodos. Un hotel debe sentirse como una casa, imbuido de un carácter único que es fiel a su ubicación. Quieres crear una experiencia y un recuerdo visual desde la llegada hasta el último momento de la estancia de un huésped”, concluye. Ideas que inspiran. Mezclemos épocas, texturas, colores y arte para contar nuestras propias historias. Por favor, inicia sesión en La Tercera para acceder a los comentarios.",4-Ciencias_y_Tecnología
297,4787188,Armada chilena lidera un grupo de tarea en Campaña Naval Multinacional contra el Narcotráfico Orión VI,"Armada chilena lidera un grupo de tarea en Campaña Naval Multinacional contra el Narcotráfico Orión VI. En el marco de las labores que realiza la Armada para el combate del narcotráfico por la vía marítima, la Dirección General del Territorio Marítimo y de Marina Mercante (Directemar) y su Policía Marítima Especializada, se encuentra participando junto a 29 países americanos y europeos en la Campaña Naval Multinacional contra el Narcotráfico Orión VI, que se inició el pasado 15 de septiembre y se desarrollará por un período de 50 días. A las tareas que Directemar ha desarrollado durante la crisis sanitaria por la pandemia de coronavirus y que han permitido mantener la seguridad y continuidad de las actividades marítimas, se suma esta operación liderada por la Armada de Colombia, que busca desarticular las redes transnacionales del narcotráfico y los delitos conexos que afectan la región y parte de Europa. En este sentido, durante la presente campaña, el Departamento de Inteligencia Marítima Policial fue designado para liderar el grupo de tarea del “Nodo Pacífico Sur”, compuesto además por policías y las armadas de Colombia, Ecuador y Perú, para el intercambio de información especializada, relativa a naves, cargas y rutas marítimas con perfil de riesgo, que pudiesen verse involucradas en este tipo de ilícitos. Orión VI constituye una importante herramienta que posibilita el beneficio mutuo entre los países involucrados, y que ha dispuesto un amplio despliegue de unidades de superficie marítimas, fluviales y aéreas, además de lanchas rápidas interceptoras y la participación de 57 instituciones y agencias, con medios que operan en los respectivos espacios jurisdiccionales para compartir información en tiempo real. Esta operación marítima multinacional busca atacar el narcotráfico y crimen organizado, en toda su dimensión, trayendo como efecto inmediato y directo una significativa reducción de los estupefacientes que pudiesen arribar a Chile a través de la vía marítima. Asimismo, ha logrado disminuir la oferta de droga disponible y un menor riesgo de empleo de las instalaciones portuarias para la reexportación de estupefacientes. Cabe señalar que en la anterior Campaña Naval Orión V, realizada durante abril y mayo de 2020, la Armada de Chile tuvo un especial reconocimiento por parte de la organización, debido al intercambio de información especializada con los países participantes, como también por el trabajo operativo desarrollado en los principales puertos del país para la revisión de naves y cargas propensas a ser utilizadas para el tráfico de drogas. Dicha operación logró la incautación de 50,3 toneladas de clorhidrato de cocaína; además, se logró afectar la producción de este alcaloide al ser incautadas 56,8 toneladas de insumos sólidos, 23.200 galones de insumos líquidos y destruidos 72 laboratorios, lo que equivale a 11,3 toneladas de cocaína que se dejaron de producir. En total, se alcanzó una afectación a la producción y al tráfico de 61,6 toneladas de esta sustancia. En términos de incautación de marihuana, los resultados fueron de 7,3 toneladas. Adicionalmente se incautaron 10 kilogramos de heroína, 12 de anfetaminas, 10 de éxtasis y 13 de metanfetaminas. Se judicializaron 150 personas de diferentes nacionalidades y se inmovilizaron 38 embarcaciones, dos semisumergibles y cuatro aeronaves que fueron interdictadas en tierra. La Armada informó de un incremento de incautaciones en el último periodo, debido a que el crimen organizado se ha reactivado con mayor fuerza para la utilización de los espacios marítimos, producto de la crisis sanitaria y el cierre de la fronteras terrestres, dejando entrever la importancia del trabajo mancomunado para enfrentar el narcotráfico. Por favor, inicia sesión en La Tercera para acceder a los comentarios.",8-Ecología_y_Planeta
298,1383595,"Descubren en Alemania osamentas de la ""dama de Bietikow"", contemporánea al ""hombre de las nieves""","Descubren en Alemania osamentas de la ""dama de Bietikow"", contemporánea al ""hombre de las nieves"". La osamenta fue descubierta por casualidad en mayo durante los trabajos en Bietikow, en la región de Brandeburgo, que rodea Berlín: la “dama de Bietikow” vivió muy probablemente entre el 3.400 y 3.300 a.C. Esta mujer, que sin duda murió cuando tenía unos 40 años, habría sido contemporánea de Otzi, el “hombre de las nieves” cuyos restos momificados fueron descubiertos en 1991 en un glaciar alpino, en la frontera entre Italia y Austria. “Por lo tanto, se puede comparar Ötzi y la dama de Bietikow en términos de edad. Pero el descubrimiento del hombre de Tisenjoch, es decir, Ötzi, fue mucho más espectacular en términos de estado de conservación”, explicó a la AFP el arqueólogo Philipp Roskoschinsky. “Era una momia natural. Esto significa que no sólo los huesos se habían conservado, sino también todo tipo de materia orgánica, piel, órganos, etc.”, describe. En Brandeburgo, no lejos de la frontera con Polonia, sólo se descubrieron osamentas, con restos de ropa, por casualidad, durante trabajos de excavación para la construcción de turbinas eólicas. Estos restos, sin embargo, muestran que esta mujer fue enterrada durante el periodo neolítico, hace más de 5.000 años, en posición de cuclillas, una de las formas más antiguas de entierro de los muertos. “Los pocos huesos de ‘Lady of Bietikow’ (la Dama de Bietikow) ya son informativos. En aquella época, los cereales se introdujeron en la alimentación diaria y en el comercio”, relata el arqueólogo. “En comparación con los animales, los cereales pueden ser mejor almacenados y usados más fácilmente como medio de pago. Sin embargo, esto ha provocado a menudo un deterioro del estado de salud de la población”, añadió Roskoschinsky. “Algunos dientes están bastante desgastados, se puede ver”, abunda Bettina Jungklaus, también arqueóloga, detallando la mandíbula del esqueleto. “Normalmente hay esmalte en la superficie de los dientes. Aquí, sin embargo, está muy desgastado, roído (…) El esmalte está completamente ausente y esto nos permite sacar conclusiones sobre la nutrición: era sin duda muy rica en fibra, muy dura”, según el arqueólogo. Exámenes adicionales intentarán ahora determinar si la mujer es efectivamente originaria de esta región o si emigró. Otzi, el “hombre de las nieves” más o menos contemporáneo de la “dama de Bietikow”, vestía con una capucha de pelo de oso y polainas de cuero de cabra. El cuerpo de Ötzi estaba cubierto con 57 tatuajes, una de las huellas más antiguas de esta práctica. Los restos de Ötzi, conservados en el museo de Bolzano (norte de Italia), atraen a unos 260.000 visitantes al año.",4-Ciencias_y_Tecnología
299,6351908,WWF: el mundo perdió casi 70% de la fauna salvaje desde 1970,"WWF: el mundo perdió casi 70% de la fauna salvaje desde 1970. El mundo perdió más de dos tercios de los vertebrados en menos de 50 años y las zonas tropicales de América Central y del Sur son las más afectadas con un desplome del 94%, según un informe del Fondo Mundial para la Naturaleza (WWF), que dibuja un panorama negro de consecuencias potencialmente nefastas para el hombre. La actividad humana que genera la sociedad de consumo degradó además tres cuartas partes de las tierras y el 40% de los océanos. En concreto, la deforestación y la expansión agrícola son claves para explicar la desaparición del 68% de los vertebrados entre 1970 y 2016, indica la 13ª edición del Índice Planeta Vivo publicado este jueves. El informe, elaborado cada dos años por WWF International en colaboración con la Zoological Society de Londres, alerta además del riesgo de futuras pandemias, a medida que el hombre extiende su presencia y entra en contacto con animales salvajes. “Durante 30 años, hemos estado siguiendo esta caída (de la biodiversidad), que se acelera. Seguimos yendo en la dirección equivocada”, dijo a la AFP el director general de WWF, Marco Lambertini. “En 2016, documentamos una disminución del 60%, ahora de 70%”, un lapso que representa “un abrir y cerrar de ojos comparado con los millones de años que llevan viviendo muchas especies en el planeta”, afirmó Lambertini. La principal causa de esta pérdida de biodiversidad es la modificación de las tierras, especialmente cuando la industria convierte los bosques en granjas o explotaciones agrícolas, destruyendo el hábitat de los animales salvajes. A ello, se suman las especies invasivas y la contaminación. En total, un tercio de la superficie terrestre y tres cuartas partes de los recursos de agua dulce se dedican ahora a producir alimentos. En los océanos, el 75% de las reservas de peces también están sobreexplotadas. Aunque global, esta lacra es más aguda en determinadas regiones. Así, en las zonas tropicales de América Central y del Sur, la pérdida es casi absoluta, del 94%, especialmente para los anfibios, reptiles y peces, debido a un “cóctel” de factores, como la sobreexplotación y el desarrollo de la energía hidroeléctrica, que “impacta de forma severa las poblaciones” de peces y se prevé suponga “una mayor amenaza en el futuro”. El Índice advierte además de que la enfermedad es el principal peligro para los anfibios. Por ejemplo, en Panamá el hongo responsable de la quitridiomicosis (una enfermedad infecciosa) causó una “mortalidad masiva”, provocando la desaparición de 30 especies. “Es abrumador. Un indicador de nuestro impacto sobre la naturaleza”, dijo Lambertini. El nuevo Índice fue publicado a la par con un estudio elaborado por más de 40 instituciones académicas y ONG, que enumera las maneras de frenar y revertir las pérdidas provocadas por el consumo humano. La investigación, publicada en la revista Nature, sostiene que reducir el derroche alimentario y favorecer dietas más sanas y más favorables para el medioambiente podría “doblegar la curva” de esta degradación. Si se combinara con un esfuerzo radical de conservación, estas medidas podrían evitar más de dos terceras partes de las futuras pérdidas de biodiversidad, indicaron sus autores. “Debemos actuar ahora. El ritmo de recuperación es generalmente mucho más lento que las pérdidas"", indicó David Leclere, autor principal del estudio e investigador en el International Institute of Applied System Analysis, de Austria. “Si nos demoramos, habrá más pérdidas y se tardará décadas en recuperarlas”, afirmó Leclere, admitiendo que algunas serán “irreversibles”, si la especie se extingue, por ejemplo. Lambertini explicó que, así como sobre el cambio climático, las sociedades están cada vez más sensibilizadas sobre el vínculo entre el estado del planeta y la salud humana: “Antes, la gente estaba triste por la degradación de la naturaleza, ahora empieza a preocuparse”. “Todavía tenemos el deber moral de coexistir con la vida en el planeta, pero ahora también se tienen en cuenta los impactos en nuestra sociedad, nuestra economía y desde luego, nuestra salud”, agregó. Por favor, inicia sesión en La Tercera para acceder a los comentarios.",4-Ciencias_y_Tecnología
300,7309302,Luna de Lobo: ¿Qué significa y cuándo ocurrirá el fenómeno astronómico?,"Luna de Lobo: ¿Qué significa y cuándo ocurrirá el fenómeno astronómico?. En lo que respecta a eventos astronómicos, no cabe duda que el año 2020 tuvo un cierre alucinante, ya que nos dejó experiencias inolvidables. Eclipses, lluvia de estrellas, conjunción de planetas. Todo un verdadero espectáculo para especialistas y fanáticos de este tipo de fenómenos naturales. El 2021 no se muestra distinto y, al igual que su antecesor, nos sorprenderá con varios momentos únicos, entre ellos: la ""Luna llena de Lobo"",  evento que podrás apreciar la noche del próximo 28 de enero. Desde la antigüedad, incluso para nuestro antepasados y pueblos originarios, este satélite es símbolo de fertilidad, no solo en nuestra cultura sino en muchas otras. Te puede interesar""Mes de las estrellas"": Evento virtual reunirá a destacados expertos de la ciencia y astronomía Y es que debido a su naturaleza y a los efectos que provoca, desde siempre ha despertado un enorme interés y una incuestionable mística a su alrededor. Y más aún cuando está llena. Tanto es así, que mes a mes le han otorgado un nombre de acuerdo a las características del clima. Por ejemplo, cuando este fenómeno ocurre en pleno invierno (en el hemisferio norte), la Luna llena también es conocida como Luna Hielo o Luna Vieja. Los especialistas sostienen que la Luna llena se produce cuando la Tierra se encuentra exactamente entre el Sol y el satélite natural, lo que hace que esta se perciba más grande y hasta más brillante. Es así como el próximo 28 de enero podrás ver este evento desde cualquier parte del mundo. De acuerdo a Natgeo, a la luna del primer mes del año se le conoce como ""Luna de Lobo"" y el término es usado por los pueblos nativos en Estados Unidos, ""ya que en esta época siempre había un aumento en los aullidos de los lobos afuera de sus aldeas"". El 30 de enero, y después de la ""Luna llena de Lobo"", será perceptible durante gran parte de la noche el cúmulo abierto M44, también llamado ""El Pesebre"". Este se posicionará en la constelación de Cáncer. Podrá verse idealmente en cielos oscuros, pues se trata de un objeto celeste que cubre una gran parte del cosmos. Bajo un cielo oscuro, este fenómeno se observa como un pequeño objeto nebuloso a simple vista; conocido así desde la antigüedad, consignó el sitio GOAT de España. Todo sobre Astronomía",4-Ciencias_y_Tecnología
