,id,title,content,category
343,7326981,"""Evermore"": Taylor Swift anuncia lanzamiento de nuevo álbum y remece las redes sociales","""Evermore"": Taylor Swift anuncia lanzamiento de nuevo álbum y remece las redes sociales. La reconocida cantante y actriz Taylor Swift anunció que este jueves lanzará su noveno álbum musical, noticia que remeció inmediatamente a las redes sociales, logrando convertirse en tendencia. Se trata de ""Evermore"", proyecto que saldrá a la luz en plena pandemia y que la propia artista dio a conocer en su cuenta de Instagram, alcanzando los más de 500 mil ""Me Gusta"" en menos de media hora. El disco cuenta con 15 canciones, además de 2 ""bonus tracks"", los que se podrán descargar y también pre-ordenar por medio de internet. ""Me complace decirles que mi noveno álbum de estudio saldrá esta noche, a la medianoche del este (Estados Unidos). Se llama 'Evermore'. Para decirlo claramente, no podíamos dejar de escribir canciones"", señaló la cantante en una primera instancia. Respecto a sus sensaciones sobre este proyecto, expresó que es ""como si estuviéramos parados en el borde de los bosques folclóricos y tuviéramos una opción: dar la vuelta y regresar o viajar más hacia el bosque de esta música"". ""Elegimos adentrarnos más profundamente. Nunca había hecho esto antes. En el pasado siempre he tratado los álbumes como épocas únicas (...) Había algo diferente en 'Folklore'"", explicó. View this post on InstagramA post shared by Taylor Swift (@taylorswift) A post shared by Taylor Swift (@taylorswift) En otra publicación Swift dijo que ""desde que tenía 13 años, he estado emocionada por cumplir 31, porque es mi número de la suerte al revés, por eso quería sorprenderlos con esto ahora"". Además, hizo hincapié en los difíciles momentos que se encuentra viviendo el mundo a raíz del coronavirus, que afecta a varios países. ""Todos ustedes han sido tan cariñosos, solidarios y atentos en mi cumpleaños, así que esta vez pensé en darles algo. También sé que esta temporada navideña será muy solitaria para la mayoría de nosotros y si alguno de ustedes recurre a la música para lidiar con la desaparición de seres queridos como lo hago yo, esto es para ustedes"", agregó. View this post on InstagramA post shared by Taylor Swift (@taylorswift) A post shared by Taylor Swift (@taylorswift) La noticia remeció las redes sociales, especialmente Twitter, donde varios seguidores de la artista comentaron emocionados el anuncio del nuevo álbum musical. Así fue como ""Taylor Swift"" se convirtió en trending topic. TAYLOR SWIFT NUEVE, LLAMADO ""EVERMORE"", SE ESTRENARÁ ESTA NOCHE!!!! pic.twitter.com/qlSVU3VVzR— Taylor Argentina (@TayUpdatesARG) December 10, 2020 TAYLOR SWIFT NUEVE, LLAMADO ""EVERMORE"", SE ESTRENARÁ ESTA NOCHE!!!! pic.twitter.com/qlSVU3VVzR QUEEEEEEEEEEE, NO PAREN TODO QUE NO PUEDO CON TODO ESTO, NONONO, OTRA VEZ TAYLOR SWIFT???? OTRA VEZ?????— Fiore ?? (@Fioreswift13x1) December 10, 2020 QUEEEEEEEEEEE, NO PAREN TODO QUE NO PUEDO CON TODO ESTO, NONONO, OTRA VEZ TAYLOR SWIFT???? OTRA VEZ????? LA MANERA EN LA QUE TAYLOR SWIFT SIGUE SALVANDO EL 2020 pic.twitter.com/8XYUnJOINZ— nao⋆☾ (@alltoobrien) December 10, 2020 LA MANERA EN LA QUE TAYLOR SWIFT SIGUE SALVANDO EL 2020 pic.twitter.com/8XYUnJOINZ SOLO TAYLOR SWIFT TE REGALA DOS ALBUMS EN PLENA PANDEMIA DIOS ENCIMA DE REGALO PARA SUS FANS POR SU CUMPLEAÑOS HERMANA BASTA ERES UN ÁNGEL MI VIDA TE PERTENECE— michu? (@swiftolkien) December 10, 2020 SOLO TAYLOR SWIFT TE REGALA DOS ALBUMS EN PLENA PANDEMIA DIOS ENCIMA DE REGALO PARA SUS FANS POR SU CUMPLEAÑOS HERMANA BASTA ERES UN ÁNGEL MI VIDA TE PERTENECE quien pudiera tener la mente de taylor swift y sacar dos tremendas masterpieces el mismo año y en menos de cinco meses pic.twitter.com/yeY846w3ik— tania (@harrydayIight) December 10, 2020 quien pudiera tener la mente de taylor swift y sacar dos tremendas masterpieces el mismo año y en menos de cinco meses pic.twitter.com/yeY846w3ik De verdad, Taylor Swift salvó mi 2020. Incluso en los últimos días del año piensa en mi.— Mica? (@AccioTolkien) December 10, 2020 De verdad, Taylor Swift salvó mi 2020. Incluso en los últimos días del año piensa en mi. taylor me dió dos albumes melancólicos en un año, esto es lo que mi fan dramática y exageradamente enamorada de taylor swift merece— ???? ™ (@impoliteswift) December 10, 2020 taylor me dió dos albumes melancólicos en un año, esto es lo que mi fan dramática y exageradamente enamorada de taylor swift merece Yo a la media noche escuchando el nuevo álbum de la Taylor Swift pic.twitter.com/Op1n7SVqrJ— ricardo/ Selena Gomez ?? (@FetiishSel) December 10, 2020 Yo a la media noche escuchando el nuevo álbum de la Taylor Swift pic.twitter.com/Op1n7SVqrJ  Más noticias de famosos",6-Cultura_y_Artes
346,1386174,"JK Rowling nuevamente en polémica: recomendó tienda que vende artículos con consignas ""transfóbicas""","JK Rowling nuevamente en polémica: recomendó tienda que vende artículos con consignas ""transfóbicas"". La escritora inglesa J.K. Rowling volvió a estar en el centro de la polémica por sus opiniones contra parte de la comunidad LGBT. Esta vez, sumó criticas por promocionar un sitio de internet donde se venden calcomanías y tarjetas transfóbicas. Todo aquello sucedió en Twitter, donde la autora de la saga Harry Potter publicó una imagen con una polera con el lema: “Esta bruja no arde”, junto al enlace donde se direcciona al sitio web antes mencionado. En ese instante, la escritora de 55 años escribió: “Si eres (o conoces) una bruja que quiere una de estas, no compres a los oportunistas cínicos. Compre la mía en Wild Women”. Como era de esperarse, algunos de sus seguidores no tardaron en repudiar la acción de la autora, publicando también imágenes del material que se promociona en aquel sitio. Entre ellos existen consignas como: “la transideología borra a las mujeres” o “las mujeres trans son hombres”. A raíz de esto, desde el diario MailOnline se contactó con la dueña de Wild Womyn Workshop, Angela Wild, quien dejó en claro su posición respecto al tema, aunque reconoció que no conoce a Rowling. “Los hombres no son mujeres. Nadie puede cambiar de sexo”. expresó la empresaria. “Estas simples declaraciones ahora se consideran ‘transfóbicas’ y controvertidas. Si algunas personas se sienten ofendidas por mis productos porque son provocados por la realidad biológica, lo siento por ellos pero no tiene nada que ver conmigo. ¿No te gustan mis productos? No los compre. No es ilegal decir la verdad”, agregó. Las acusaciones de transfobia hacia la escritora se iniciaron en el mes de junio, cuando en redes sociales escribió un comentario bastante polémico: “Esa gente que menstrúa (…) solía tener un nombre”. Hay que señalar que Rowling, semanas atrás, devolvió un reconocimiento que había recibido años atrás de parte de la Familia Kennedy en Estados Unidos, quienes han apoyado abiertamente a la comunidad LGBT. “Hemos transmitido a JK Rowling mi profunda decepción por elegir su gran don para crear una narrativa que desprecia la identidad de personas trans y de género no binario, minando la validez e integridad de toda la comunidad transgénero. Una comunidad que sufre desproporcionadamente de violencia, discriminación, acoso y exclusión. Como resultado experimentan altas tasas de intentos de suicidio, indigencia y daño corporal”, expresaron desde el célebre clan familiar estadounidense",6-Cultura_y_Artes
348,7346898,Will Smith habla del meme que lo hizo aún más famoso por la infidelidad de su esposa,"Will Smith habla del meme que lo hizo aún más famoso por la infidelidad de su esposa. El actor Will Smith se confesó sobre el famoso meme donde parece estar llorando y que se viralizó en las redes sociales, luego de que su esposa confesara haberle sido infiel. La famosa imagen es usada por los internautas para expresar un sentimiento de tristeza o decepción. View this post on InstagramA post shared by Will Smith (@willsmith) A post shared by Will Smith (@willsmith) Según explica el actor en una entrevista, el gesto en su rostro no es de llanto, y se debe a que toma mucho café. ""Es porque bebo tanto café que me deshidrato y me lloran los ojos, sé que la gente piensa que estoy llorando todo el tiempo, pero no es así"", sostuvo. ""Deberíamos haberlo grabado de nuevo"", mencionó Jada, que también estuvo presente en la entrevista. ""Al final, todo el mundo estaba en plan: 'Pobre Will"", añadió jocosamente el legendario ""Príncipe del rap"". Como se recordará, Smith conversó sobre el tema de una infidelidad de su esposa con el cantante August Alsina, en el programa ""The Red Table Talk"", que ella dirige. Durante la transmisión, Will fue capturado por la cámara en primer plano luciendo un rostro muy triste y, aparentemente, al borde de las lágrimas, tras la confesión de su mujer. Este gesto del actor enseguida se convirtió en meme. El intérprete estadounidense ofreció esta declaración durante la entrega del premio ""Robin Williams: Legado de la risa"", que le fue otorgado a su familia por la organización sin fines de lucro ""Bring Change to Mind"", según reportó el portal TMZ. View this post on InstagramA post shared by Bring Change to Mind (BC2M) (@bringchangetomind) A post shared by Bring Change to Mind (BC2M) (@bringchangetomind) La finalidad de la fundación es superar los mitos que envuelven a las enfermedades mentales. Will, Jada y sus hijos, Trey, Willow y Jaden, recibieron el honor este año por sus ""contribuciones de larga data al mundo"". El premio recibido por los Smith fue entregado por Zelda, Cody y Zack, hijos de fallecido comediante. Por su parte, Will agradeció el gesto en su perfil de Instagram: ""De una familia de genios a otra, gracias @zakpym, @zeldawilliams, Cody Williams y @bringchangetomind. El amor de Robin sigue vivo a través de nuestras risas y recuerdos"", escribió.",6-Cultura_y_Artes
367,7314336,Shakira anuncia la venta de todos los derechos de sus 145 canciones y dice estar feliz,"Shakira anuncia la venta de todos los derechos de sus 145 canciones y dice estar feliz. La cantante Shakira se suma al resto de las grandes celebridades de la música al anunciar la venta de la totalidad de su catálogo de 145 canciones a la compañía de inversiones de Reino Unido, llamada ""Hipgnosis Songs Fund Limited"". La súper estrella colombiana, que se dio a conocer al mundo con su gran éxito ""Pies Descalzos"", accedió a vender sus canciones en un escenario marcado por la pandemia, en la que los ingresos han mermado significativamente al no poder realizar las giras en concierto en vivo, destacó el portal de Infobae al hablar de la negociación. View this post on InstagramA post shared by Shakira (@shakira) A post shared by Shakira (@shakira) Su música, definida en una trayectoria de 25 años, habla de una artista exitosa que el mundo ha reconocido a través de muchos galardones, entre ellos tres premios Grammy y 12 Grammy Latinos; además de ser la cantante latina más vendida con 80 millones de discos a nivel mundial. Es precisamente este potencial el que destacó la compañía británica al dar la bienvenida a Shakira, en un comunicado: ""Esta increíble mujer de Colombia se ha convertido en una de las personas más famosas e influyentes del mundo... es una de las compositoras más serias y exitosas de los últimos 25 años, habiendo escrito prácticamente todas las canciones que ha grabado"", se pudo leer en parte de un gran texto que alaba la trayectoria de la artista. Welcome to the Hipgnosis family @shakira.“What no one should ever take for granted is that Shakira is one of the most serious and successful songwriters of the last 25 years, having written or co-written virtually every song she has ever recorded.” - @MMercuriadis pic.twitter.com/IZyv7PDBpx— Hipgnosis Songs (@HipgnosisSongs) January 13, 2021 Welcome to the Hipgnosis family @shakira.“What no one should ever take for granted is that Shakira is one of the most serious and successful songwriters of the last 25 years, having written or co-written virtually every song she has ever recorded.” - @MMercuriadis pic.twitter.com/IZyv7PDBpx El diario El País precisa lo que encierra una negociación de este nivel y señala que ""la empresa ha adquirido el 100% de los derechos de la publicación musical de Shakira, incluida la participación en los ingresos de la publicación y letras de su catálogo de 145 canciones"". Shakira también ha querido significar este paso que artistas de la talla internacional como Bob Dylan y Neil Young ya han realizado: ""Ser compositora es un logro que considero igual y tal vez incluso mayor que ser cantante y artista. A los 8 años, mucho antes de cantar, escribí para darle sentido al mundo"", indicó en unas líneas. View this post on InstagramA post shared by Shakira (@shakira) A post shared by Shakira (@shakira) Manifestó su felicidad de asociarse con una compañía que valora a los artistas y su música. ""Es un aliado para los compositores de canciones de todo el mundo que se preocupan profundamente por la vida continua de sus canciones"". View this post on InstagramA post shared by Shakira (@shakira) A post shared by Shakira (@shakira) Y aunque se desconoce el monto de la transacción, se estima sea una suma millonaria que le dejará a la cantante unos ingresos más que considerables a su patrimonio. Según indica el portal español, la venta del catálogo de Bob Dylan se realizó en diciembre pasado con Universal Music Publishing, y ascendió a una cifra de casi 400 millones de dólares.",6-Cultura_y_Artes
373,1385845,Metalero argentino se hizo viral por su increíble parecido al ’Chavo del 8’,"Metalero argentino se hizo viral por su increíble parecido al ’Chavo del 8’. Phil Claudio Gonzáles es el nombre del argentino que, hasta hace sólo unas semanas, era un músico aficionado al metal conocido en el rubro local. No obstante, luego que publicaron una fotografía de él en redes, su fama creció de forma inimaginable. La razón: su innegable parecido al fallecido actor Roberto Gómez Bolaños, el actor que interpreta al Chavo del 8. Las similitudes son tales, que los internautas rápidamente repararon en ellas y comenzaron a hacer memes con la imagen. En ella, Gonzáles aparece junto a amigos, sosteniendo en sus manos lo que parece ser un vaso de cerveza. Y es que de no ser por su largo pelo y su flequillo, cualquiera pensaría que se trata de su hermano perdido o, más allá, su gemelo. El involucrado, lejos de enfadarse por las bromas, compartió algunas fotografías en su cuenta de Facebook. “Me cago de risa con el meme. Quien lo hizo me habló pidiendo disculpas. No me enojo ni mucho menos (…) Un poco de humor para este momento de mierda”, escribió tras colgar una de las imágenes que lo comparan. El también productor confesó que, tras su salto a la fama, no ha podido dormir bien por la cantidad de mensajes que recibe a diario. En un video en el que aparece con anteojos, pidió perdón por su apariencia acusando que “llevo prácticamente dos días sin dormir”. Esta tarde, en un ‘en vivo’ de Facebook, reconoció que en “30 años de carrera nunca me había pasado esto. Y ahora, esto aparece de la nada. El que lo hizo, si lo hizo con mala intención, le fue como el orto (sic)”. “No me jode todo esto. Me encanta que se divierta, que se rían, mientras no haya provocaciones (…) Lo que me jode es la gente que bardea al pedo (molesta mucho)”, admitió. Las publicaciones en su cuenta llegan rápidamente a los miles de ‘me gusta’ y recibe cientos de comentarios en los que los usuarios dejan ver el increíble parecido. En una de sus últimas intervenciones en la red social, Gonzáles colgó un particular video, en el que se ve su fotografía con el rostro de Gómez Bolaños, mientras suena de fondo rock pesado. El chavo del 8 creció y se volvió metalero ???????????????? pic.twitter.com/EX5bnydAPM — CLAU (@cl_fabiola) September 24, 2020  *El chavo del 8 metalero no existe.
El chavo del 8 metalero xd pic.twitter.com/uOy7waQHfH — Isabel???? (@isacathero) September 26, 2020  ¿Recuerdas al niño que interpretaba al Chavo del 8? Así se ve actualmente. pic.twitter.com/WIN96aBr0I — Geo D'Incau (@Yosh_G) September 26, 2020  Psicólogo: no existe el chavo del 8 metalero
El chavo del 8 metalero: Que bonita vecindaaaaaaaaad wuooooooooooo ???????????????????????? pic.twitter.com/E7gzzhFzUc — Suka Monsalve ????????‍♀️???? (@sukamonsalve) September 25, 2020 ",6-Cultura_y_Artes
374,7323158,¡No sabemos cuál es mejor!: Estos son los memes más vistos en Latinoamérica durante el 2020,"¡No sabemos cuál es mejor!: Estos son los memes más vistos en Latinoamérica durante el 2020. El humor, la creatividad y el ingenio se mantuvieron altos durante este 2020, año catalogado por la revista Time como el peor de la historia. Pandemia, desastres naturales, atentados, accidentes, en fin, hemos sido testigo de tragedias de todo tipo de índole. Aún así, la humanidad es imparable, al igual que su imaginación; es por esta razón que en medio de tanto desastre mantuvo su inventiva y muestra de ello es este ranking de los memes más vistos en Latinoamérica. Desde las hermanas de Brasil hasta ""Blanca se está quemando"", en Chile, forman parte de los episodios más emblemáticos del año y que generaron todo tipo de reacciones por las redes digitales, tanto que se convirtieron en un meme propicio para cualquier ocasión. A comienzo de año una de las imágenes más utilizadas y que hizo volar la imaginación de muchos fue la de los famosos bailarines de féretro ghaneses. De acuerdo a la BBC esta es una práctica que comenzó a popularizarse en 2017 y es una forma de rendir homenaje en Ghana a algún fallecido.   En los últimos meses otro de los memes que ha hecho de nuestros días, los mejores, es el que muestra al perro grande vs. al perro chico, el cual es utilizado para hacer comparaciones sobre diferentes aspectos de la vida. Además asemeja un contraste entre la generación 'millennial' y la generación 'centennial', aunque también es utilizado para hablar de hechos históricos más lejanos.   Tras aparecer en TikTok, el video de la niña que fijamente ve a su perrita blanca y le avisa a su mamá que se está quemando, lejos, ha sido otro buen episodio. No había pasado ni un día de haberse dado a conocer la imagen, cuando comenzaron a salir memes por todos lados sobre las mascota y la niña.   La rabia de una niña en Brasil al ver que su hermana mayor sopló su vela del pastel de cumpleaños no sólo quedó registrado en un video familiar, también ha sido plasmado en distintas imágenes y adaptadas a situaciones de la cotidianidad. Ha sido uno de los virales que más se ha dado a conocer este último trimestre del año.    La cinta española ""El Hoyo"", una de las más vistas por los usuarios de Netflix, ha generado mucha controversia en redes sociales, pero el acostumbrado “obvio” expresado una y otra vez por su protagonista, de forma sarcástica, convirtieron a la palabra en una frase ideal para cualquier tipo de meme.    ",6-Cultura_y_Artes
382,7325110,"Exfutbolista Rodrigo ""Kalule"" Meléndez es furor en TikTok: ""Lo mío es la cumbia""","Exfutbolista Rodrigo ""Kalule"" Meléndez es furor en TikTok: ""Lo mío es la cumbia"". Fue seleccionado nacional chileno y conocido como un líder en las canchas de fútbol por su aguerrido estilo para defender el balón, pero hoy es toda una figura de TikTok. Se trata del exfutbolista Rodrigo ""Kalule"" Meléndez, quien durante la cuarentena sacó a relucir sus dotes de bailarín junto a su familia en la famosa red social. @familiamelendezperez♬ Hands Clapping - ?89?  ""En estas vacaciones que tuvimos por la cuarentena, mi señora les creó cuentas de Instagram a mis hijos. Vieron estas coreografías de los tiktokers más conocidos y empezamos a imitarlos para echar la talla"", comienza relatando el ahora entrenador de fútbol. Todo empezó como una broma, pero rápidamente ""Kalule"" se viralizó por las redes por lo gracioso que eran sus videos: ""En la pandemia aprendí a bailar ritmos que no conocía, aunque solo mostramos los que salen bien"", cuenta a LUN. @familiamelendezperez♬ Mi Mujer Me Gobierna - En Vivo - La Banda Gorda  El otrora mediocampista de Colo Colo y Cobreloa baila todo tipo de música que le propongan, pero asegura que lo suyo es un afamado ritmo. ""Lo mío es la cumbia, me encanta. Oigo cumbia y parece que siento una patada en el traste, porque salto al tiro a la pista. La Sonora Palacios, Pachuco y American Sound me prenden"", bromea. Eso sí, no se queda ahí en su repertorio: ""Merengue y salsa, aunque esta es más elegante. El reggaetón no me incentiva nada. Lo escuchó por obligación por mis hijos y porque los jugadores la ponen en el camarín. Pero a mí no me prende"", concluye. @familiamelendezperez♬ JAWSH 365 LAXED CUMBIA - Nicolas Valdi  @familiamelendezperezQue tridente!⚽️❤️ @matiasmelendez @javmelendez18♬ Pie Sacude - Los Wachiturros & SIMON Que tridente!⚽️❤️ @matiasmelendez @javmelendez18 @familiamelendezperez♬ sonido original - Toni.vlc06  @familiamelendezperezQue alegria reunirse en familia después,de tanto tiempo ??♬ original sound - Tik Toker Que alegria reunirse en familia después,de tanto tiempo ?? @familiamelendezperez♬ Oh Nanana - Remix - dj 6rb & Bonde R300  Todo sobre Famosos chilenos",6-Cultura_y_Artes
387,7337625,"""Me enamoré de ella"": Sebastián Yatra muestra video de una niña que le ""robó"" el corazón","""Me enamoré de ella"": Sebastián Yatra muestra video de una niña que le ""robó"" el corazón. Al ritmo del nuevo tema musical de Sebastián y Guaynaa llamado “Chica Ideal”, una pequeña niña le robó el corazón al cantante colombiano, quien a través de sus redes sociales publicó su video, acompañado de un tierno mensaje que desató cientos de comentarios. “Me enamoré de ella”, escribió el artista en la publicación que ya cuenta con más de 1 millón y medio de reproducciones. En el clip la pequeña hace los pasos del #ChicaIdealChallenge, que lleva varias semanas poniendo a bailar a miles de fanáticos en las plataformas digitales.  “Awww que hermosa”, “es genial, ¿cómo no enamorarse?”, ""hermosa, tiene mucho carisma"", “se pasó”, fueron algunos de los mensajes publicados por sus seguidores, al disfrutar de este tierno video. Más de 34 millones de reproducciones tiene el video “Chica Ideal” en la plataforma YouTube, desde su estreno el pasado 15 de octubre. El “remix” de este antiguo tema estrenado hace casi de una década por “Latin Dreams”, ha recorrido el mundo y se ha convertido en el tema “obligado” para las reuniones entre amigos y familiares. No solo los fanáticos del artista colombiano se han lucido con el challenge de la canción, sino también varios artistas, quienes se han unido a estos entretenidos pasos de baile. La cantante colombiana Aitana, la modelo argentina Stef Roitman, la cantante colombiana Greeicy y la youtuber venezolana Lele Pons, han sido alguno de ellos. https://www.instagram.com/p/CHMDg8sBgWA/ https://www.instagram.com/p/CGp4Ht8BK49/",6-Cultura_y_Artes
397,7348419,Protagoniza video y es representante: Hija del Chino Ríos se abre camino en industria musical,"Protagoniza video y es representante: Hija del Chino Ríos se abre camino en industria musical. A sus 19 años, Constanza Ríos Sotela, la hija mayor de Marcelo ""Chino"" Ríos, decidió comenzar su propio camino profesional ingresó a estudiar marketing con mención en producción musical, ya que ""siempre tuve una facilidad a la hora de la música"". Según contó en conversación con LUN, gracias a su ""ojo musical"" tiene facilidad para detectar cantantes o canciones que serán exitosas. ""Lo que hace esta carrera es producir a un cantante, poder ayudarlo con contactos, asesorarlo y darle oportunidades nuevas en su carrera"", señaló. Respecto a sus gustos musicales, reveló que le gusta el trap, reggetón, hip hop, y pop. ""Lo único que no logro escuchar y que cambio de inmediato si sale en la radio es un heavy metal"", dijo. View this post on InstagramA post shared by Constanza Rios Sotela (@conitarios) A post shared by Constanza Rios Sotela (@conitarios) La joven ya es representante de un artista de música urbana llamado Aviel, a quien definió como ""muy trabajador"" e incluso ella lo ayudó en su videoclip de ""Sola"", en el cual es protagonista. View this post on InstagramA post shared by Constanza Rios Sotela (@conitarios) A post shared by Constanza Rios Sotela (@conitarios) ""La canción no es de mi vida, pero decidimos hacer un poquito parte de mi historia, incluso buscamos dobles para mi mamá y para mi papá"", contó, asegurando que lo habló con su famoso padre, ya que significaba abrir ""un poco mi vida privada"". ""Nunca me he expuesto mucho en todos estos años, he manejado muy bien mantener mi vida privada totalmente, por eso es importante este video porque es lo primero que hago sobre mi vida"", expresó. View this post on InstagramA post shared by Constanza Rios Sotela (@conitarios) A post shared by Constanza Rios Sotela (@conitarios) Sobre el extenista confesó que ""siempre me ha dicho que hay que hacer lo que uno quiere en la vida y no lo que te obligan a hacer"". A lo anterior agrega que ""mi papá definitivamente tiene una manera diferente de ser, pero conmigo es una versión suave, es más tranquilo"", expresó.",6-Cultura_y_Artes
398,7357594,"""Kena"" y ""Tito"" de Casado con Hijos volvieron en sketch junto a Jorge Zabaleta","""Kena"" y ""Tito"" de Casado con Hijos volvieron en sketch junto a Jorge Zabaleta. Fue a fines de marzo cuando la actriz Javiera Contador aprovechó la cuarentena y sorprendió a sus seguidores en Instagram (@javiera_contador) con el regreso de ""Kena Larraín"", su recordado personaje en ""Casado con hijos"". Fue tanto el revuelo de su video que incluso su excompañera de elenco Carmen Gloria Bresky, ""Marcia"" en la ficción, fue la primera en responderle. Pero no quedó ahí ya que con los días volvió la ""Titi"" (Dayana amigo) con un breve video donde dice su característico ""Holi"" y su boca chueca. Cada video ha tenido gran recepción del público, quienes recuerdan con cariño la sitcom de Mega. Por lo mismo, han continuado realizando videos con sus personajes hasta ahora, como el el rap que protagonizó Contador con su esposo televisivo ""Tito Larraín"" (Fernando Larraín) que hablaba sobre su vida en aislamiento. ""Hola a todes yo soy la Kena igual que tu estoy en cuarentena"", dice al comienzo de la canción, cuyo coro es ""no hay pega, no hay plata, no hay sexo... que lata"". View this post on InstagramA post shared by Javi Contador Valenzuela (@javiera_contador) A post shared by Javi Contador Valenzuela (@javiera_contador) Ahora la pareja televisiva sacó carcajadas con un breve sketch titulado ""El sueño de Kena"". En el aparece el personaje de Contador durmiendo, mientras comienza a soñar que está en la ducha y de repente es sorprendida por Jorge Zabaleta quien le hace un sugerente ofrecimiento. Esto provoca que Kena comience a reír y despierta a Tito quien le pregunta por qué se ríe mientras duerme, y ella se decepciona al ver que es un ""golpe de realidad"". Tras esto, Larraín retoma el sueño y ahora es él quien comienza a soñar con Zabaleta. View this post on InstagramA post shared by Javi Contador Valenzuela (@javiera_contador) A post shared by Javi Contador Valenzuela (@javiera_contador)",6-Cultura_y_Artes
405,7317019,"El impactante cambio de la ganadora de ""America's Got Talent"" 2016: La comparan con Miley Cyrus","El impactante cambio de la ganadora de ""America's Got Talent"" 2016: La comparan con Miley Cyrus. Han pasado cuatro años desde que la talentosa Grace VanderWaal pisó por primera vez el escenario de ""America's Got Talent"". Con ukelele en mano, cantó ""I Don't Know My Name"", un tema que compuso ella misma. Sorprendidos, el público comenzó a aplaudir rápidamente. VanderWaal, a sus 12 años y con una puesta en escena que duró alrededor de un minuto y medio, consiguió que Howie Mandel presionara el Golden Buzzer, el botón que otorga un pase directo a los shows en vivo y que cada uno de los jurados tiene la posibilidad de ocuparlo solo una vez por temporada. Durante todas sus presentaciones en la competencia de talentos, Grace VanderWaal apostó por canciones escritas por ella. Finalmente, obtuvo el primer lugar en la undécima temporada de ""America's Got Talent"" solo con temas originales.  Hace pocas semanas, la compositora impactó a sus fans con un drástico cambio de look. En sus cuentas de redes sociales publica contenido en el que se ve con un estilo más atrevido y un corte de pelo rapado en tono rosa.  View this post on InstagramA post shared by Grace VanderWaal (@gracevanderwaal) A post shared by Grace VanderWaal (@gracevanderwaal) A través de la red social Tik Tok, además, la cantante ha generado polémica en el último tiempo. Con el hashtag #GraceVanderWaal se pueden encontrar videos en que usuarios reaccionan al drástico cambio en su apariencia. @heyitsvelezTime Flies #fyp #cursive #viral #gracevanderwaal♬ Follow me on Instagram - Kiynx Time Flies #fyp #cursive #viral #gracevanderwaal @popstarevolutionWell she definitely knows her name now...#gracevanderwaal #idontknowmyname #thenvsnow♬ original sound - SARAH Well she definitely knows her name now...#gracevanderwaal #idontknowmyname #thenvsnow @hannnnahasfSHE BE LOOKING SO GOOD I THINK SHE LITERALLY KNOW HER NAME RN does she have merch i want it @gracevan01 #greenscreen #gracevanderwaal #harrystyles #fy♬ original sound - Tobee Paik SHE BE LOOKING SO GOOD I THINK SHE LITERALLY KNOW HER NAME RN does she have merch i want it @gracevan01 #greenscreen #gracevanderwaal #harrystyles #fy Desde que la cantautora se presentó en el programa de talentos, ha ganado siete premios, tales como a mejor artista revelación en Radio Disney Music Awards; mejor artista nuevo en Japan Disc Gold Awards y en Teen Choice Awards;y  Best Push en MTV EMA BILBAO, entre otros. En su cuenta de Spotify suma más de tres milones de oyentes mensuales. En esta plataforma están disponibles todos sus sencillos, algunos son ""Moonlight"", ""So Much More Than This"", ""Beautiful Thing"" y ""I Don´t Know My Name"". Este último es el que le abrió las puertas a su éxito. Tras su triunfo en la música, le ofrecieron su primer papel protagónico en la pelicula Stargirl de Disney+, la cual se basa en la novela homónima de Jerry Spinelli y trata sobre una adolescente que, habiendo sido educada en su hogar, se inscribe a la escuela secundaria y revoluciona el lugar. Debido a su radical cambio, han catalogado a VanderWaal como ""la última chica Disney en raparse"" y ha sido comparada con la famosa cantante Miley Cyrus. ",6-Cultura_y_Artes
